# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  petml/data/unsupervised/petase_hmm.txt
# target sequence database:        petml/data/tmp/sequences.fasta
# output directed to file:         ./petml_output/petase_hmmout/output.txt
# MSA of all hits saved to file:   ./petml_output/petase_hmmout/aln.sto
# per-seq hits tabular output:     ./petml_output/petase_hmmout/tab_output.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 0
# domain reporting threshold:      score >= 0
# sequence inclusion threshold:    score >= 0
# domain inclusion threshold:      score >= 0
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence Description
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.5   4.3  1.7e-113  1.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq398  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.5   4.1  1.7e-113  1.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq17  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.4   4.2  1.7e-113  1.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq392  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.4   3.9  1.7e-113  1.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq162  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.3   5.0  1.8e-113  1.8e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq119  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.3   4.0  1.8e-113  1.8e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq82  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.3   4.2  1.9e-113  1.9e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq427  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.2   4.4    2e-113    2e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq445  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.2   4.2    2e-113    2e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq399  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.2   4.2  2.1e-113  2.1e-113      16     302 ..      17     290 .]       2     290 .] 0.93

>> Seq219  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.1   4.3  2.2e-113  2.2e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq343  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.0   0.0  2.4e-113  2.4e-113      36     303 ..      18     289 ..      10     291 .] 0.97

>> Seq137  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.0   4.3  2.4e-113  2.4e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq141  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.9   0.7  2.5e-113  2.5e-113      26     302 ..      12     291 ..       2     292 .] 0.92

>> Seq444  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.0   4.3  2.4e-113  2.4e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq220  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  374.0   4.3  2.4e-113  2.4e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq53  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.9   4.6  2.5e-113  2.5e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq139  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.9   3.8  2.5e-113  2.5e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq387  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.9   4.1  2.6e-113  2.6e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq44  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.8   4.2  2.6e-113  2.6e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq284  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.8   3.9  2.6e-113  2.6e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq385  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.8   4.4  2.6e-113  2.6e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq259  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.8   3.8  2.7e-113  2.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq423  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.8   0.6  2.7e-113  2.7e-113      41     302 ..       2     266 .]       1     266 [] 0.96

>> Seq295  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   0.0  3.1e-113  3.1e-113      36     303 ..      18     289 ..      10     291 .] 0.97

>> Seq375  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   0.0  3.1e-113  3.1e-113      36     303 ..      18     289 ..      10     291 .] 0.97

>> Seq301  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.7   4.9  2.9e-113  2.9e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq257  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   4.2    3e-113    3e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq25  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   3.8    3e-113    3e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq376  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   4.3  3.1e-113  3.1e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq210  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   4.2  3.1e-113  3.1e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq241  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   4.2  3.1e-113  3.1e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq169  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   4.1  3.1e-113  3.1e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq59  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   3.8  3.1e-113  3.1e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq491  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.6   4.1  3.1e-113  3.1e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq7  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.5   4.2  3.2e-113  3.2e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq473  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.5   3.6  3.3e-113  3.3e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq496  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.5   4.5  3.3e-113  3.3e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq487  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.5   4.4  3.3e-113  3.3e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq149  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.5   3.9  3.3e-113  3.3e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq498  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.4   4.2  3.5e-113  3.5e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq15  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.4   4.5  3.6e-113  3.6e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq68  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.4   4.5  3.6e-113  3.6e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq146  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.3   3.9  3.7e-113  3.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq438  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.3   4.0  3.7e-113  3.7e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq64  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.3   3.9  3.8e-113  3.8e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq345  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.3   4.3  3.8e-113  3.8e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq136  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.3   4.4  3.8e-113  3.8e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq322  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.3   3.9  3.9e-113  3.9e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq446  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.2   4.7  3.9e-113  3.9e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq199  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.2   5.1  3.9e-113  3.9e-113      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq6  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  373.2   4.4    4e-113    4e-113      16     300 ..      17     287 ..       2     290 .] 0.92
